Make,YOM,Color,Used,Transmission,Mileage,Price,City
TOYOTA,2011,Red,Kenyan Used,Automatic,900000.0,3199000,Nairobi
TOYOTA,2014,Black,Kenyan Used,Automatic,78089.0,2700000,Mombasa
TOYOTA,2008,White,Kenyan Used,Automatic,86532.0,700000,Kiambu
TOYOTA,2009,Gray,Kenyan Used,Automatic,101000.0,690000,Mombasa
TOYOTA,2006,Gray,Kenyan Used,Automatic,138000.0,1800000,Nairobi
TOYOTA,2011,White,Kenyan Used,Automatic,120822.0,1750000,Nairobi
TOYOTA,2009,White,Kenyan Used,Automatic,845854.0,520000,Kiambu
TOYOTA,2007,Blue,Kenyan Used,Automatic,132411.0,785000,Nairobi
TOYOTA,2006,Gold,Kenyan Used,Automatic,102358.0,650000,Nairobi
TOYOTA,2010,White,Kenyan Used,Automatic,125123.0,1100000,Mombasa
TOYOTA,2006,Silver,Kenyan Used,Manual,129680.0,1380000,Nairobi
TOYOTA,2002,White,Kenyan Used,Automatic,143585.0,1350000,Nairobi
TOYOTA,2010,White,Kenyan Used,Automatic,86532.0,670000,Nairobi
TOYOTA,2012,Silver,Kenyan Used,Automatic,120000.0,640000,Mombasa
TOYOTA,2010,Black,Kenyan Used,Automatic,122762.0,1200000,Mombasa
TOYOTA,2011,White,Kenyan Used,Automatic,164000.0,1790000,Nairobi
TOYOTA,2001,White,Kenyan Used,Automatic,185000.0,545000,Nairobi
TOYOTA,2014,Silver,Kenyan Used,Manual,117000.0,2400000,Mombasa
TOYOTA,2012,Blue,Kenyan Used,Automatic,86532.0,1100000,Nairobi
TOYOTA,2005,Black,Kenyan Used,Automatic,77000.0,1950000,Mombasa
TOYOTA,2009,Black,Kenyan Used,Automatic,218494.0,1850000,Machakos
TOYOTA,2007,Silver,Kenyan Used,Automatic,150000.0,2250000,Nairobi
TOYOTA,2004,Black,Kenyan Used,Automatic,86532.0,4300000,Nairobi
TOYOTA,2008,Black,Kenyan Used,Automatic,112000.0,1650000,Nairobi
TOYOTA,2007,Silver,Kenyan Used,Automatic,313975.0,850000,Nyeri
TOYOTA,2012,White,Kenyan Used,Automatic,93000.0,1400000,Nairobi
TOYOTA,2009,Pearl,Kenyan Used,Automatic,247091.0,1500000,Kiambu
TOYOTA,2011,Brown,Kenyan Used,Automatic,103523.0,960000,Nairobi
TOYOTA,2011,White,Kenyan Used,Automatic,135000.0,730000,Mombasa
TOYOTA,2016,Red,Kenyan Used,Manual,112000.0,3399000,Nairobi
TOYOTA,2009,Silver,Kenyan Used,Automatic,129000.0,770000,Mombasa
TOYOTA,2009,Pearl,Kenyan Used,Automatic,106000.0,1920000,Nairobi
TOYOTA,2002,Black,Kenyan Used,Automatic,186000.0,705000,Nairobi
TOYOTA,2003,Silver,Kenyan Used,Automatic,86532.0,550000,Nairobi
TOYOTA,2010,White,Kenyan Used,Automatic,100000.0,285000,Nairobi
TOYOTA,1999,White,Kenyan Used,Automatic,150000.0,300000,Uasin Gishu
TOYOTA,2010,Black,Kenyan Used,Automatic,120369.0,3150000,Nairobi
TOYOTA,2005,Gray,Kenyan Used,Automatic,109490.0,2350000,Nairobi
TOYOTA,2013,White,Kenyan Used,Automatic,90518.0,835000,Nairobi
TOYOTA,2008,Silver,Kenyan Used,Automatic,95000.0,920000,Nairobi
TOYOTA,2012,Silver,Kenyan Used,Automatic,135000.0,640000,Nairobi
TOYOTA,2010,White,Kenyan Used,Automatic,122000.0,920000,Nairobi
TOYOTA,2011,White,Kenyan Used,Automatic,147996.0,960000,Nairobi
TOYOTA,2011,Brown,Kenyan Used,Automatic,115000.0,1600000,Nairobi
TOYOTA,2005,Silver,Kenyan Used,Automatic,86532.0,1950000,Nairobi
TOYOTA,2008,Black,Kenyan Used,Automatic,86532.0,2500000,Nairobi
TOYOTA,2008,Blue,Kenyan Used,Automatic,128000.0,685000,Nairobi
TOYOTA,2013,White,Kenyan Used,Automatic,124000.0,850000,Nairobi
TOYOTA,2009,Gray,Kenyan Used,Automatic,86532.0,1600000,Nairobi
TOYOTA,2011,Silver,Kenyan Used,Automatic,156000.0,485000,Kiambu
TOYOTA,2012,White,Kenyan Used,Automatic,141639.0,2500000,Nairobi
TOYOTA,2007,Silver,Kenyan Used,Manual,124000.0,1430000,Nairobi
TOYOTA,2009,White,Kenyan Used,Automatic,112534.0,1950000,Nairobi
TOYOTA,2013,Gold,Kenyan Used,Automatic,67000.0,6500000,Mombasa
TOYOTA,2013,White,Kenyan Used,Automatic,86532.0,680000,Nairobi
TOYOTA,2010,White,Kenyan Used,Manual,86532.0,2700000,Marsabit
TOYOTA,2012,White,Kenyan Used,Automatic,98742.0,790000,Mombasa
TOYOTA,2007,Gold,Kenyan Used,Automatic,86532.0,1890000,Nairobi
TOYOTA,2012,White,Kenyan Used,Automatic,86532.0,650000,Nairobi
TOYOTA,2008,Brown,Kenyan Used,Automatic,156117.0,650000,Nairobi
TOYOTA,2000,Silver,Kenyan Used,Manual,127000.0,450000,Nairobi
TOYOTA,2010,Black,Kenyan Used,Automatic,200067.0,430000,Nairobi
TOYOTA,2007,Silver,Kenyan Used,Automatic,103780.0,2150000,Nairobi
TOYOTA,2006,Silver,Kenyan Used,Automatic,165369.0,850000,Nyeri
TOYOTA,2015,White,Kenyan Used,Automatic,86532.0,835000,Nairobi
TOYOTA,2014,Black,Kenyan Used,Automatic,92000.0,1000000,Nairobi
TOYOTA,2012,Silver,Kenyan Used,Automatic,111000.0,660000,Nairobi
TOYOTA,2014,White,Kenyan Used,Automatic,175000.0,4550000,Nairobi
TOYOTA,2000,Silver,Kenyan Used,Manual,127000.0,450000,Nairobi
TOYOTA,2001,Gray,Kenyan Used,Automatic,146000.0,430000,Kiambu
TOYOTA,2004,Black,Kenyan Used,Automatic,174000.0,450000,Kiambu
TOYOTA,2003,Silver,Kenyan Used,Automatic,156000.0,550000,Nairobi
TOYOTA,2010,Gold,Kenyan Used,Automatic,125000.0,810000,Nairobi
TOYOTA,2009,Gold,Kenyan Used,Automatic,153000.0,1595000,Nairobi
TOYOTA,2004,Gold,Kenyan Used,Automatic,105369.0,2450000,Nairobi
TOYOTA,2012,Black,Kenyan Used,Automatic,84712.0,1000000,Mombasa
TOYOTA,2018,Black,Kenyan Used,Automatic,86532.0,7800000,Nairobi
TOYOTA,2012,White,Kenyan Used,Automatic,86532.0,560000,Baringo
TOYOTA,2009,Silver,Kenyan Used,Automatic,99000.0,530000,Nairobi
TOYOTA,2005,Silver,Kenyan Used,Automatic,86532.0,850000,Nairobi
TOYOTA,2007,Silver,Kenyan Used,Automatic,200000.0,445000,Murang'a
TOYOTA,1998,Gray,Kenyan Used,Automatic,186000.0,330000,Kiambu
TOYOTA,2012,White,Kenyan Used,Automatic,142752.0,1400000,Mombasa
TOYOTA,2008,Black,Kenyan Used,Automatic,123839.0,700000,Nairobi
TOYOTA,2012,Red,Kenyan Used,Automatic,28000.0,610000,Mombasa
TOYOTA,2005,White,Kenyan Used,Automatic,155000.0,630000,Kiambu
TOYOTA,2011,Purple,Kenyan Used,Automatic,102000.0,1085000,Nairobi
TOYOTA,2014,Gray,Kenyan Used,Automatic,62000.0,3000000,Nairobi
TOYOTA,1996,Green,Kenyan Used,Automatic,121255.0,460000,Kiambu
TOYOTA,2011,Black,Kenyan Used,Automatic,86532.0,900000,Nairobi
TOYOTA,2012,Black,Kenyan Used,Automatic,118000.0,4995000,Nairobi
TOYOTA,2011,Silver,Kenyan Used,Automatic,100000.0,480000,Kiambu
TOYOTA,2018,Gray,Kenyan Used,Manual,46000.0,3150000,Nairobi
TOYOTA,2003,White,Kenyan Used,Manual,123000.0,380000,Kiambu
TOYOTA,2012,Black,Kenyan Used,Automatic,123000.0,3600000,Mombasa
TOYOTA,2012,White,Kenyan Used,Automatic,101000.0,890000,Nairobi
TOYOTA,2006,Black,Kenyan Used,Automatic,191751.0,2500000,Mombasa
TOYOTA,2015,Gray,Kenyan Used,Automatic,125217.0,895000,Nairobi
TOYOTA,2007,Green,Kenyan Used,Manual,300000.0,1200000,Mombasa
TOYOTA,2004,White,Kenyan Used,Automatic,156000.0,520000,Nyeri
TOYOTA,2010,White,Kenyan Used,Automatic,145000.0,495000,Nairobi
TOYOTA,2012,Pearl,Kenyan Used,Automatic,103241.0,720000,Nairobi
TOYOTA,2010,White,Kenyan Used,Automatic,149000.0,530000,Nairobi
TOYOTA,2009,Silver,Kenyan Used,Manual,86532.0,1580000,Nairobi
TOYOTA,2003,Silver,Kenyan Used,Automatic,283045.0,590000,Nairobi
TOYOTA,2019,Green,Kenyan Used,Manual,38000.0,5800000,Nairobi
TOYOTA,2006,Beige,Kenyan Used,Manual,129638.0,1720000,Nairobi
TOYOTA,2006,Silver,Kenyan Used,Automatic,123000.0,730000,Nairobi
TOYOTA,2006,Silver,Kenyan Used,Automatic,86532.0,495000,Nairobi
TOYOTA,2008,Green,Kenyan Used,Automatic,86532.0,500000,Nairobi
TOYOTA,2010,Black,Kenyan Used,Automatic,86532.0,920000,Nairobi
TOYOTA,2006,Black,Kenyan Used,Automatic,123023.0,695000,Nairobi
TOYOTA,2012,Black,Kenyan Used,Automatic,88000.0,4000000,Nairobi
TOYOTA,2009,Black,Kenyan Used,Automatic,160000.0,460000,Nairobi
TOYOTA,2010,Black,Kenyan Used,Automatic,145000.0,845000,Nairobi
TOYOTA,2006,Gray,Kenyan Used,Automatic,143000.0,890000,Nairobi
TOYOTA,2010,Black,Kenyan Used,Automatic,112000.0,3250000,Nairobi
TOYOTA,2016,Blue,Kenyan Used,Manual,83000.0,3200000,Nairobi
TOYOTA,2013,Silver,Kenyan Used,Manual,86532.0,980000,Mombasa
TOYOTA,2007,Black,Kenyan Used,Automatic,156123.0,699000,Nairobi
TOYOTA,1994,White,Kenyan Used,Manual,123459.0,465000,Nairobi
TOYOTA,2001,Silver,Kenyan Used,Automatic,86532.0,380000,Nairobi
TOYOTA,2008,Black,Kenyan Used,Automatic,165000.0,780000,Nairobi
TOYOTA,2012,White,Kenyan Used,Automatic,121996.0,750000,Nairobi
TOYOTA,2011,Silver,Kenyan Used,Automatic,86532.0,660000,Nairobi
TOYOTA,2014,White,Kenyan Used,Automatic,86532.0,880000,Nairobi
TOYOTA,2009,Red,Kenyan Used,Automatic,129000.0,655000,Nairobi
TOYOTA,2009,Silver,Kenyan Used,Automatic,150000.0,650000,Mombasa
TOYOTA,1994,White,Kenyan Used,Manual,123459.0,465000,Nairobi
TOYOTA,2012,White,Kenyan Used,Automatic,86532.0,710000,Nairobi
TOYOTA,2009,Silver,Kenyan Used,Automatic,86532.0,490000,Nairobi
TOYOTA,2000,White,Kenyan Used,Automatic,187654.0,550000,Nairobi
TOYOTA,2013,White,Kenyan Used,Automatic,86532.0,2600000,Kiambu
TOYOTA,2001,White,Kenyan Used,Automatic,128442.0,555000,Nairobi
TOYOTA,2005,Black,Kenyan Used,Automatic,160000.0,580000,Nairobi
TOYOTA,2013,White,Kenyan Used,Manual,128613.0,1800000,Mombasa
TOYOTA,2011,Gold,Kenyan Used,Automatic,123212.0,1480000,Nairobi
TOYOTA,2008,White,Kenyan Used,Automatic,155000.0,660000,Nairobi
TOYOTA,2004,White,Kenyan Used,Automatic,124000.0,530000,Nairobi
TOYOTA,2014,Black,Kenyan Used,Automatic,87653.0,3200000,Nairobi
TOYOTA,2006,Black,Kenyan Used,Automatic,123023.0,695000,Nairobi
TOYOTA,2009,Silver,Kenyan Used,Automatic,130000.0,400000,Nairobi
TOYOTA,2008,Silver,Kenyan Used,Automatic,86532.0,530000,Nairobi
TOYOTA,2004,Green,Kenyan Used,Automatic,121000.0,650000,Nairobi
TOYOTA,2013,Blue,Kenyan Used,Automatic,120000.0,830000,Mombasa
TOYOTA,2007,White,Kenyan Used,Automatic,155000.0,700000,Nairobi
TOYOTA,2014,Silver,Kenyan Used,Automatic,129000.0,970000,Nairobi
TOYOTA,2010,White,Kenyan Used,Manual,126000.0,3400000,Mombasa
TOYOTA,2009,Silver,Kenyan Used,Automatic,130000.0,400000,Nairobi
TOYOTA,2001,Blue,Kenyan Used,Automatic,158000.0,340000,Kiambu
TOYOTA,2005,Silver,Kenyan Used,Automatic,122528.0,535000,Nairobi
TOYOTA,2008,Silver,Kenyan Used,Automatic,121424.0,980000,Nairobi
TOYOTA,2005,Silver,Kenyan Used,Automatic,148000.0,470000,Kiambu
TOYOTA,2002,White,Kenyan Used,Automatic,134802.0,630000,Nairobi
TOYOTA,2005,Blue,Kenyan Used,Automatic,113000.0,1850000,Nairobi
TOYOTA,2012,Black,Kenyan Used,Automatic,127389.0,960000,Nairobi
TOYOTA,2015,White,Kenyan Used,Automatic,153490.0,765000,Nairobi
TOYOTA,2007,Black,Kenyan Used,Automatic,121000.0,2300000,Nairobi
TOYOTA,2013,Black,Kenyan Used,Automatic,115232.0,1295000,Nairobi
TOYOTA,2008,Blue,Kenyan Used,Manual,122000.0,1180000,Nairobi
TOYOTA,1994,White,Kenyan Used,Manual,258000.0,425000,Nairobi
TOYOTA,2010,Blue,Kenyan Used,Automatic,99000.0,570000,Nairobi
TOYOTA,2008,White,Kenyan Used,Automatic,131412.0,860000,Mombasa
TOYOTA,2009,Green,Kenyan Used,Automatic,86532.0,890000,Nairobi
TOYOTA,2013,Pearl,Kenyan Used,Automatic,138000.0,2100000,Mombasa
TOYOTA,2010,White,Kenyan Used,Automatic,149000.0,550000,Kiambu
TOYOTA,2010,Green,Kenyan Used,Manual,175428.0,1280000,Nairobi
TOYOTA,2011,Black,Kenyan Used,Automatic,125838.0,970000,Nairobi
TOYOTA,2010,Black,Kenyan Used,Automatic,152000.0,490000,Kiambu
TOYOTA,1999,Silver,Kenyan Used,Automatic,86532.0,455000,Nairobi
TOYOTA,2004,Silver,Kenyan Used,Automatic,86532.0,450000,Nairobi
TOYOTA,2003,Blue,Kenyan Used,Automatic,86532.0,475000,Kiambu
TOYOTA,2005,White,Kenyan Used,Automatic,120000.0,530000,Nairobi
TOYOTA,2012,Beige,Kenyan Used,Automatic,97153.0,630000,Nairobi
TOYOTA,2016,Gold,Kenyan Used,Manual,89000.0,2450000,Nairobi
TOYOTA,2016,Black,Kenyan Used,Automatic,49500.0,3000000,Mombasa
TOYOTA,2005,Silver,Kenyan Used,Automatic,86532.0,700000,Nairobi
TOYOTA,2014,White,Kenyan Used,Automatic,86532.0,3200000,Nairobi
TOYOTA,2011,Silver,Kenyan Used,Manual,86532.0,1490000,Nairobi
TOYOTA,2004,White,Kenyan Used,Automatic,86532.0,660000,Nairobi
TOYOTA,2011,White,Kenyan Used,Automatic,85000.0,480000,Nairobi
TOYOTA,2002,Silver,Kenyan Used,Automatic,200000.0,470000,Nairobi
TOYOTA,2011,White,Kenyan Used,Automatic,111000.0,1200000,Nairobi
TOYOTA,2012,White,Kenyan Used,Manual,250000.0,3000000,Nairobi
TOYOTA,2012,Blue,Kenyan Used,Automatic,86532.0,720000,Nairobi
TOYOTA,2013,White,Kenyan Used,Automatic,164000.0,680000,Mombasa
TOYOTA,2008,White,Kenyan Used,Automatic,86532.0,720000,Nairobi
TOYOTA,2009,Black,Kenyan Used,Automatic,121000.0,830000,Nairobi
TOYOTA,2014,White,Kenyan Used,Automatic,86532.0,4950000,Nairobi
TOYOTA,2001,Silver,Kenyan Used,Automatic,86532.0,360000,Nairobi
TOYOTA,2009,White,Kenyan Used,Automatic,86532.0,465000,Nairobi
TOYOTA,2002,Silver,Kenyan Used,Automatic,196532.0,460000,Nairobi
TOYOTA,2009,Silver,Kenyan Used,Manual,100000.0,420000,Nairobi
TOYOTA,2003,Gray,Kenyan Used,Automatic,137823.0,385000,Nairobi
TOYOTA,2012,White,Kenyan Used,Automatic,108000.0,1300000,Nairobi
TOYOTA,2009,Black,Kenyan Used,Automatic,115454.0,4600000,Nairobi
TOYOTA,2009,Silver,Kenyan Used,Automatic,120000.0,750000,Kiambu
TOYOTA,2012,Black,Kenyan Used,Automatic,101745.0,985000,Nairobi
TOYOTA,2008,Black,Kenyan Used,Automatic,96000.0,780000,Nairobi
TOYOTA,2009,Silver,Kenyan Used,Automatic,121000.0,950000,Mombasa
TOYOTA,1997,White,Kenyan Used,Manual,86532.0,435000,Nairobi
TOYOTA,2006,Blue,Kenyan Used,Automatic,86532.0,495000,Nairobi
TOYOTA,2009,White,Kenyan Used,Automatic,86532.0,1100000,Nairobi
TOYOTA,2012,White,Kenyan Used,Automatic,121000.0,1120000,Mombasa
TOYOTA,2014,White,Kenyan Used,Automatic,86532.0,750000,Kiambu
TOYOTA,2003,White,Kenyan Used,Manual,183000.0,560000,Kitui
TOYOTA,2018,Green,Kenyan Used,Manual,92000.0,5500000,Nairobi
TOYOTA,2010,Black,Kenyan Used,Automatic,86532.0,510000,Nairobi
TOYOTA,2002,White,Kenyan Used,Automatic,135000.0,499000,Nairobi
TOYOTA,2013,Beige,Kenyan Used,Manual,115111.0,2100000,Nairobi
TOYOTA,2010,White,Kenyan Used,Automatic,75000.0,1020000,Nairobi
TOYOTA,2007,Silver,Kenyan Used,Automatic,86532.0,495000,Nairobi
TOYOTA,2005,Blue,Kenyan Used,Automatic,86532.0,570000,Nairobi
TOYOTA,2011,White,Kenyan Used,Automatic,129000.0,1150000,Nairobi
TOYOTA,2009,White,Kenyan Used,Automatic,145000.0,680000,Nyeri
TOYOTA,2002,Silver,Kenyan Used,Automatic,152000.0,610000,Kiambu
TOYOTA,2013,Silver,Kenyan Used,Automatic,70000.0,960000,Mombasa
TOYOTA,2014,White,Kenyan Used,Automatic,863254.0,880000,Nyeri
TOYOTA,2003,Silver,Kenyan Used,Automatic,140000.0,625000,Nairobi
TOYOTA,2012,Gray,Kenyan Used,Automatic,87502.0,825000,Nairobi
TOYOTA,2011,Silver,Kenyan Used,Automatic,112308.0,1240000,Nairobi
TOYOTA,2006,Black,Kenyan Used,Automatic,118000.0,1350000,Nairobi
TOYOTA,2011,White,Kenyan Used,Automatic,164184.0,625000,Nairobi
TOYOTA,2011,Black,Kenyan Used,Automatic,99800.0,620000,Mombasa
TOYOTA,2008,Green,Kenyan Used,Automatic,86532.0,660000,Nairobi
TOYOTA,2006,White,Kenyan Used,Automatic,126000.0,685000,Nairobi
TOYOTA,2011,Silver,Kenyan Used,Automatic,89412.0,1050000,Mombasa
TOYOTA,2007,Black,Kenyan Used,Automatic,175000.0,3450000,Nairobi
TOYOTA,2005,Blue,Kenyan Used,Automatic,152000.0,425000,Nairobi
TOYOTA,2002,White,Kenyan Used,Manual,189000.0,1080000,Nairobi
TOYOTA,2008,Red,Kenyan Used,Automatic,156031.0,380000,Nairobi
TOYOTA,2007,White,Kenyan Used,Automatic,86532.0,1250000,Nairobi
TOYOTA,2008,Black,Kenyan Used,Automatic,155000.0,1300000,Nairobi
TOYOTA,2004,Silver,Kenyan Used,Automatic,100000.0,480000,Mombasa
TOYOTA,2004,Pearl,Kenyan Used,Automatic,194000.0,630000,Kirinyaga
TOYOTA,2007,Black,Kenyan Used,Automatic,120000.0,670000,Kiambu
TOYOTA,2009,Silver,Kenyan Used,Automatic,186000.0,780000,Nairobi
TOYOTA,2010,Black,Kenyan Used,Automatic,86532.0,2380000,Nairobi
TOYOTA,2016,Silver,Kenyan Used,Automatic,89000.0,990000,Nairobi
TOYOTA,2011,Silver,Kenyan Used,Automatic,105494.0,1000000,Nairobi
TOYOTA,2008,Silver,Kenyan Used,Automatic,139500.0,780000,Nairobi
TOYOTA,2010,Silver,Kenyan Used,Automatic,120000.0,480000,Mombasa
TOYOTA,2012,White,Kenyan Used,Manual,118444.0,2950000,Nairobi
TOYOTA,2009,Black,Kenyan Used,Automatic,122000.0,1390000,Mombasa
TOYOTA,2007,Blue,Kenyan Used,Automatic,120000.0,750000,Nandi
TOYOTA,2005,Blue,Kenyan Used,Automatic,240000.0,565000,Kirinyaga
TOYOTA,2012,White,Kenyan Used,Automatic,125000.0,655000,Nairobi
TOYOTA,2014,Gray,Kenyan Used,Automatic,98000.0,1400000,Nairobi
TOYOTA,2000,Silver,Kenyan Used,Automatic,86532.0,750000,Nairobi
TOYOTA,2009,White,Kenyan Used,Automatic,166000.0,1650000,Nairobi
TOYOTA,1994,Silver,Kenyan Used,Manual,165000.0,430000,Mombasa
TOYOTA,2008,White,Kenyan Used,Automatic,130000.0,2350000,Mombasa
TOYOTA,2005,White,Kenyan Used,Automatic,156325.0,480000,Nairobi
TOYOTA,2011,Black,Kenyan Used,Automatic,102864.0,4999999,Nairobi
TOYOTA,2014,Black,Kenyan Used,Automatic,108955.0,950000,Kiambu
TOYOTA,2011,Silver,Kenyan Used,Automatic,108000.0,550000,Mombasa
TOYOTA,2012,Gold,Kenyan Used,Automatic,98123.0,1060000,Mombasa
TOYOTA,2005,Pearl,Kenyan Used,Automatic,153000.0,700000,Mombasa
TOYOTA,2007,White,Kenyan Used,Automatic,289239.0,530000,Nyeri
TOYOTA,2010,Black,Kenyan Used,Automatic,105369.0,3300000,Nairobi
TOYOTA,2010,White,Kenyan Used,Automatic,129423.0,795000,Nairobi
TOYOTA,2000,White,Kenyan Used,Automatic,102000.0,465000,Nairobi
TOYOTA,2011,Brown,Kenyan Used,Automatic,84159.0,520000,Nairobi
TOYOTA,2006,Black,Kenyan Used,Automatic,123523.0,2480000,Nairobi
TOYOTA,2008,Black,Kenyan Used,Automatic,86532.0,2000000,Mombasa
TOYOTA,2007,Black,Kenyan Used,Automatic,179000.0,720000,Nairobi
TOYOTA,2008,White,Kenyan Used,Automatic,86532.0,850000,Mombasa
TOYOTA,2008,Silver,Kenyan Used,Automatic,86532.0,1800000,Mombasa
TOYOTA,2010,White,Kenyan Used,Automatic,129423.0,795000,Nairobi
TOYOTA,2008,White,Kenyan Used,Automatic,137055.0,640000,Nairobi
TOYOTA,2010,White,Kenyan Used,Automatic,86532.0,895000,Nairobi
TOYOTA,2009,Silver,Kenyan Used,Automatic,139000.0,635000,Nairobi
TOYOTA,2012,White,Kenyan Used,Automatic,133000.0,665000,Kiambu
TOYOTA,2014,Black,Kenyan Used,Automatic,33000.0,2850000,Nairobi
TOYOTA,2010,White,Kenyan Used,Automatic,86532.0,880000,Nairobi
TOYOTA,2006,Silver,Kenyan Used,Automatic,86532.0,1950000,Nairobi
TOYOTA,2011,Blue,Kenyan Used,Automatic,124080.0,620000,Nairobi
TOYOTA,2008,White,Kenyan Used,Automatic,132000.0,655000,Nyeri
TOYOTA,2008,Brown,Kenyan Used,Automatic,126000.0,2250000,Nairobi
TOYOTA,2006,Silver,Kenyan Used,Automatic,117000.0,685000,Nairobi
TOYOTA,2005,Silver,Kenyan Used,Automatic,123456.0,495000,Nairobi
TOYOTA,2008,Black,Kenyan Used,Automatic,86532.0,3350000,Nairobi
TOYOTA,2012,Black,Kenyan Used,Manual,86532.0,3000000,Nairobi
TOYOTA,2011,Brown,Kenyan Used,Automatic,178465.0,1100000,Nairobi
TOYOTA,2008,White,Kenyan Used,Automatic,135000.0,655000,Kiambu
TOYOTA,2009,Silver,Kenyan Used,Automatic,97771.0,990000,Mombasa
TOYOTA,2005,Silver,Kenyan Used,Automatic,91000.0,1370000,Nairobi
TOYOTA,2008,White,Kenyan Used,Automatic,170000.0,560000,Nakuru
TOYOTA,2007,Silver,Kenyan Used,Automatic,135768.0,475000,Nairobi
TOYOTA,2010,White,Kenyan Used,Automatic,145000.0,945000,Nairobi
TOYOTA,2000,Gold,Kenyan Used,Automatic,186000.0,300000,Kiambu
TOYOTA,2012,Blue,Kenyan Used,Automatic,86532.0,480000,Mombasa
TOYOTA,2011,Orange,Kenyan Used,Manual,130000.0,3000000,Nairobi
TOYOTA,2007,Purple,Kenyan Used,Automatic,107300.0,700000,Nairobi
TOYOTA,2005,Black,Kenyan Used,Automatic,165348.0,630000,Nairobi
TOYOTA,2009,Silver,Kenyan Used,Automatic,128600.0,750000,Nairobi
TOYOTA,2010,Black,Kenyan Used,Automatic,112890.0,3400000,Nairobi
TOYOTA,2002,Red,Kenyan Used,Manual,212000.0,1100000,Nairobi
TOYOTA,2013,Purple,Kenyan Used,Automatic,160000.0,1550000,Nairobi
TOYOTA,2009,White,Kenyan Used,Automatic,86532.0,650000,Nairobi
TOYOTA,2007,Silver,Kenyan Used,Automatic,166724.0,800000,Nairobi
TOYOTA,2003,White,Kenyan Used,Automatic,86532.0,450000,Nairobi
TOYOTA,2005,Silver,Kenyan Used,Automatic,163200.0,530000,Kitui
TOYOTA,2010,Black,Kenyan Used,Automatic,139464.0,1620000,Nairobi
TOYOTA,2011,Gray,Kenyan Used,Automatic,95000.0,1080000,Nairobi
TOYOTA,2006,White,Kenyan Used,Automatic,213000.0,650000,Kiambu
TOYOTA,2008,White,Kenyan Used,Automatic,86532.0,1450000,Mombasa
TOYOTA,2007,Silver,Kenyan Used,Automatic,200000.0,555000,Nairobi
TOYOTA,2007,White,Kenyan Used,Manual,86532.0,1290000,Nairobi
TOYOTA,2007,Silver,Kenyan Used,Automatic,166724.0,800000,Nairobi
TOYOTA,2012,White,Kenyan Used,Automatic,109000.0,865000,Nairobi
TOYOTA,2003,Blue,Kenyan Used,Automatic,124559.0,360000,Nairobi
TOYOTA,2005,White,Kenyan Used,Manual,173000.0,545000,Nairobi
TOYOTA,1994,White,Kenyan Used,Manual,258324.0,425000,Nairobi
TOYOTA,2012,Blue,Kenyan Used,Automatic,149258.0,1100000,Nyeri
TOYOTA,2010,Black,Kenyan Used,Automatic,86532.0,4900000,Nairobi
TOYOTA,2006,White,Kenyan Used,Automatic,118000.0,695000,Nairobi
TOYOTA,2012,Silver,Kenyan Used,Automatic,84123.0,740000,Mombasa
TOYOTA,2012,Black,Kenyan Used,Automatic,89000.0,1470000,Mombasa
TOYOTA,2008,Black,Kenyan Used,Automatic,86532.0,1880000,Nairobi
TOYOTA,2003,Silver,Kenyan Used,Automatic,158000.0,340000,Kiambu
TOYOTA,2008,Gray,Kenyan Used,Automatic,121082.0,680000,Nairobi
TOYOTA,2006,Black,Kenyan Used,Automatic,132563.0,1350000,Nairobi
TOYOTA,2011,Black,Kenyan Used,Automatic,100000.0,3900000,Kiambu
TOYOTA,2008,Green,Kenyan Used,Manual,280000.0,3200000,Narok
TOYOTA,2005,Silver,Kenyan Used,Automatic,105000.0,700000,Mombasa
TOYOTA,2008,Blue,Kenyan Used,Automatic,134253.0,850000,Nairobi
TOYOTA,2000,Silver,Kenyan Used,Automatic,86532.0,415000,Nairobi
TOYOTA,2006,White,Kenyan Used,Automatic,131000.0,640000,Nairobi
TOYOTA,2012,Silver,Kenyan Used,Automatic,86532.0,750000,Nairobi
TOYOTA,2013,Purple,Kenyan Used,Automatic,136000.0,555000,Nairobi
TOYOTA,1994,Gray,Kenyan Used,Manual,400000.0,350000,Nairobi
TOYOTA,1999,Silver,Kenyan Used,Manual,86532.0,370000,Narok
TOYOTA,2012,Blue,Kenyan Used,Automatic,120970.0,1250000,Mombasa
TOYOTA,2004,White,Kenyan Used,Automatic,175628.0,600000,Nairobi
TOYOTA,2009,Burgandy,Kenyan Used,Automatic,86532.0,620000,Nairobi
TOYOTA,2010,White,Kenyan Used,Automatic,118000.0,3350000,Nairobi
TOYOTA,2011,White,Kenyan Used,Automatic,164085.0,585000,Nairobi
TOYOTA,2011,Silver,Kenyan Used,Automatic,86532.0,1250000,Nairobi
TOYOTA,2011,Red,Kenyan Used,Manual,86532.0,2000000,Nairobi
TOYOTA,2005,White,Kenyan Used,Automatic,119863.0,1650000,Nairobi
TOYOTA,2014,Silver,Kenyan Used,Automatic,86532.0,980000,Nairobi
TOYOTA,2009,Gray,Kenyan Used,Automatic,124000.0,599000,Nairobi
TOYOTA,2008,Gray,Kenyan Used,Automatic,130000.0,560000,Mombasa
TOYOTA,2009,White,Kenyan Used,Automatic,126000.0,950000,Mombasa
